#OTU_num	A-low-1-1	A-low-1-2	A-low-1-3	A-low-2-1	A-low-2-2	A-low-2-3	A-low-3-1	A-low-3-2	A-low-3-3	A-low-4-1	A-low-4-2	A-low-4-3	A-high-1-1	A-high-1-2	A-high-1-3	A-high-2-1	A-high-2-2	A-high-2-3	A-high-3-1	A-high-3-2	A-high-3-3	A-high-4-1	A-high-4-2	A-high-4-3	B-low-1-1	B-low-1-2	B-low-1-3	B-low-2-1	B-low-2-2	B-low-2-3	B-low-3-1	B-low-3-2	B-low-3-3	B-low-4-1	B-low-4-2	B-low-4-3	B-high-1-1	B-high-1-2	B-high-1-3	B-high-2-1	B-high-2-2	B-high-2-3	B-high-3-1	B-high-3-2	B-high-3-3	B-high-4-1	B-high-4-2	B-high-4-3	C-low-1-1	C-low-1-2	C-low-1-3	C-low-2-1	C-low-2-2	C-low-2-3	C-low-3-1	C-low-3-2	C-low-3-3	C-low-4-1	C-low-4-2	C-low-4-3	C-high-1-1	C-high-1-2	C-high-1-3	C-high-2-1	C-high-2-2	C-high-2-3	C-high-3-1	C-high-3-2	C-high-3-3	C-high-4-1	C-high-4-2	C-high-4-3	D-low-1-1	D-low-1-2	D-low-1-3	D-low-2-1	D-low-2-2	D-low-2-3	D-low-3-1	D-low-3-2	D-low-3-3	D-low-4-1	D-low-4-2	D-low-4-3	D-high-1-1	D-high-1-2	D-high-1-3	D-high-2-1	D-high-2-2	D-high-2-3	D-high-3-1	D-high-3-2	D-high-3-3	D-high-4-1	D-high-4-2	D-high-4-3
OTU_805	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	2.16E-05	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.64E-05	8.64E-05	0	0	2.16E-05	0	2.16E-05	0.000151243	0	0	0	0	8.64E-05	0	2.16E-05	0.000108031	4.32E-05	4.32E-05	0	2.16E-05	0	0	0	2.16E-05	8.64E-05	0.000151243	0.000194456	0.000324093	0.000259274	0.000237668	0.000367305	8.64E-05	4.32E-05	0.000129637	8.64E-05	0	0	8.64E-05	6.48E-05	0.000216062	0.000108031	8.64E-05	0.00017285	0.000367305	0	0	0
OTU_806	0.000216062	0.000302487	0.000129637	0.000129637	0.000129637	0.00017285	0.000216062	0.00017285	0.00017285	6.48E-05	4.32E-05	0.000108031	0.000194456	0.000518549	0.000324093	0.000496943	0.000388912	0.000345699	0.000216062	0.000108031	6.48E-05	0.000324093	4.32E-05	0.000237668	0.00017285	6.48E-05	0.000216062	0.000345699	0.000151243	0.00017285	0.000151243	6.48E-05	0.000108031	0.000129637	4.32E-05	0.000237668	0	8.64E-05	0.000129637	0.000129637	0	8.64E-05	4.32E-05	8.64E-05	0	0	4.32E-05	8.64E-05	8.64E-05	2.16E-05	0.000129637	0.000194456	0.000194456	6.48E-05	6.48E-05	4.32E-05	8.64E-05	6.48E-05	2.16E-05	4.32E-05	0.000108031	0	2.16E-05	0	6.48E-05	0.000108031	6.48E-05	0.000108031	0.000108031	4.32E-05	2.16E-05	6.48E-05	4.32E-05	4.32E-05	4.32E-05	4.32E-05	2.16E-05	0	2.16E-05	6.48E-05	0	4.32E-05	0	2.16E-05	0	6.48E-05	0.000129637	0	0	0	4.32E-05	0.000129637	0	0	4.32E-05	4.32E-05
OTU_807	0.000216062	6.48E-05	0.000216062	0.000259274	0.000237668	0.00017285	0.000216062	0.000259274	0.000108031	8.64E-05	0.000108031	0.000129637	0.000216062	0.000129637	0.000302487	0.000259274	0.00045373	0.000194456	0.000216062	0.000367305	0.000151243	0.000259274	0.000388912	4.32E-05	4.32E-05	4.32E-05	2.16E-05	4.32E-05	6.48E-05	4.32E-05	2.16E-05	0	6.48E-05	4.32E-05	0	0	2.16E-05	8.64E-05	4.32E-05	6.48E-05	2.16E-05	8.64E-05	2.16E-05	8.64E-05	2.16E-05	0	0	2.16E-05	0	4.32E-05	0.000129637	8.64E-05	6.48E-05	0.00017285	6.48E-05	4.32E-05	8.64E-05	6.48E-05	0.000108031	2.16E-05	0	0	2.16E-05	2.16E-05	6.48E-05	2.16E-05	4.32E-05	8.64E-05	6.48E-05	6.48E-05	2.16E-05	2.16E-05	2.16E-05	0	2.16E-05	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	2.16E-05	0	0	0	0	0	0	0
OTU_808	0.000388912	0.000345699	0.000518549	0.00062658	0.00062658	0.000885854	0.000540155	0.000496943	0.000885854	0.000885854	0.000864248	0.00108031	4.32E-05	0.000259274	0.000129637	6.48E-05	0.000302487	0.000194456	0.000151243	0.000302487	0.000280881	0.000302487	0.000151243	0.000345699	0.00017285	0.00017285	0.000280881	0.000194456	0.000194456	0.000302487	0.000302487	0.000259274	0.000216062	0.000194456	0.000129637	0.000108031	6.48E-05	6.48E-05	6.48E-05	2.16E-05	4.32E-05	6.48E-05	6.48E-05	4.32E-05	4.32E-05	4.32E-05	4.32E-05	4.32E-05	4.32E-05	0	0.000151243	0	0	8.64E-05	0.000108031	6.48E-05	0	0.000194456	0.000108031	8.64E-05	2.16E-05	6.48E-05	2.16E-05	0	0.000108031	0	0	2.16E-05	8.64E-05	8.64E-05	8.64E-05	0.000108031	0	0	0	0	0	0	4.32E-05	0	0	0.000108031	0	4.32E-05	0	0	0	4.32E-05	2.16E-05	0	0	0	0	0	0	2.16E-05
OTU_809	0.000216062	0.000216062	8.64E-05	0.000151243	0.00017285	0.00017285	0.000216062	8.64E-05	0.00017285	0.000108031	0.00017285	4.32E-05	0.000345699	0.000475337	0.000691399	0.000885854	0.000604974	0.000756217	0.000388912	0.000432124	0.001382797	0.00045373	0.000324093	0.000496943	0.000129637	0.000194456	0.000151243	0.000129637	6.48E-05	0.000108031	4.32E-05	0.00017285	0	2.16E-05	0.000108031	8.64E-05	6.48E-05	0.000129637	8.64E-05	6.48E-05	8.64E-05	0.000432124	6.48E-05	0.00017285	0.000216062	6.48E-05	4.32E-05	8.64E-05	4.32E-05	8.64E-05	4.32E-05	8.64E-05	0.00017285	8.64E-05	0.000108031	2.16E-05	0.000129637	0.000129637	0	2.16E-05	4.32E-05	6.48E-05	0	0.000151243	2.16E-05	6.48E-05	6.48E-05	0.000108031	2.16E-05	0.000108031	2.16E-05	0	0	0	8.64E-05	4.32E-05	4.32E-05	6.48E-05	0	0.000129637	6.48E-05	2.16E-05	6.48E-05	0	0	4.32E-05	0.000108031	0	0	4.32E-05	4.32E-05	0.000108031	6.48E-05	0	0	4.32E-05
OTU_810	0.00017285	0.000108031	0.000324093	8.64E-05	0.000367305	0.000129637	0.000194456	0.000129637	0.00017285	0.000129637	0.00017285	6.48E-05	0.000216062	6.48E-05	0.000237668	0.000280881	0.000259274	0.000259274	0.000108031	0.000151243	8.64E-05	0.000194456	8.64E-05	8.64E-05	0.000129637	0.000151243	0.000194456	0.00017285	0.000367305	0.000108031	0.000108031	0.00017285	0.000151243	6.48E-05	0.000129637	0.000237668	4.32E-05	0.000108031	8.64E-05	4.32E-05	6.48E-05	0	4.32E-05	8.64E-05	6.48E-05	0	0	4.32E-05	0.000194456	0.000302487	0.000518549	0.000302487	0.000151243	0.000367305	0.000129637	0.000583368	0.000194456	0.000259274	4.32E-05	0.000280881	0.000496943	0.000496943	0.000669792	0.000410518	0.000432124	0.000280881	0.000237668	0.000151243	0.000410518	0.000129637	0.000129637	0.000237668	4.32E-05	0.000108031	0.000324093	0.000302487	8.64E-05	0.000108031	0.000216062	0.000280881	4.32E-05	4.32E-05	0.000108031	0.000194456	0.000151243	0.000108031	0.000324093	0.000345699	0.000302487	0.000669792	0.000194456	0.000604974	0.000302487	4.32E-05	0.000129637	6.48E-05
OTU_811	0.000216062	0.00017285	0.000280881	0.000302487	0.000108031	0.000108031	0.000237668	0.000410518	0.000216062	0.00017285	0.000237668	0.000194456	0.000259274	0.000324093	0.000280881	0.000324093	0.000324093	0.000280881	0.000280881	0.000302487	0.000151243	0.000194456	0.000324093	0.000280881	0.000151243	0.000367305	0.000216062	0.000259274	0.000259274	0.000194456	0.000129637	0.00017285	0.000194456	0	8.64E-05	8.64E-05	0.000129637	0.000216062	0.000108031	0.000194456	8.64E-05	0.000367305	0.000280881	0.00017285	0.000302487	2.16E-05	6.48E-05	2.16E-05	2.16E-05	0.000129637	0.000280881	0.000108031	0.000216062	0.000151243	0.000151243	4.32E-05	0.000280881	0.000108031	8.64E-05	0.000216062	0.000129637	4.32E-05	0.000194456	8.64E-05	0.000129637	0.00017285	0.000108031	0.000151243	0.000194456	0.000216062	0.00017285	0.000216062	0	0	0.000129637	0.000108031	0	8.64E-05	8.64E-05	8.64E-05	8.64E-05	0.000129637	4.32E-05	6.48E-05	4.32E-05	0.000151243	6.48E-05	0.000108031	0.000129637	6.48E-05	0	0.000108031	0	0	2.16E-05	2.16E-05
OTU_812	0.000475337	0.000302487	0.000302487	0.000237668	0.000302487	0.000302487	0.000518549	0.000475337	0.000518549	0.000583368	0.000691399	0.000604974	0.000367305	0.000237668	0.00062658	0.000367305	0.000410518	0.000280881	0.00017285	0.000324093	0.000475337	0.000410518	0.000821036	0.000432124	0.000216062	0.000194456	0.000367305	0.000194456	0.000237668	4.32E-05	0.000108031	0.000151243	0.000194456	0.00017285	0.000151243	8.64E-05	0.000151243	0.000302487	0.00017285	0.000324093	0.000993885	0.00079943	0.000518549	0.00045373	0.000496943	2.16E-05	6.48E-05	6.48E-05	0.000583368	0.000561761	0.00062658	0.000194456	0.00045373	0.00045373	0.000345699	0.000583368	0.000388912	0.000540155	0.000496943	0.000972279	0.000540155	0.000777823	0.000518549	0.000259274	0.000388912	0.000194456	0.000432124	0.000475337	0.000216062	0.000324093	0.000604974	0.000302487	6.48E-05	0.000108031	0.000151243	0.000108031	0.000151243	0.00017285	0.000151243	8.64E-05	0.000194456	0.000324093	0.000151243	0.000194456	0.000151243	0.000302487	2.16E-05	0.000237668	0.000388912	0.000280881	0.000108031	0.00017285	8.64E-05	4.32E-05	0.000280881	0.000151243
OTU_813	0.000324093	0.00045373	0.000432124	0.000432124	0.000604974	0.000388912	0.000496943	0.000432124	0.000432124	0.000237668	0.000324093	0.000367305	0.00079943	0.000604974	0.000540155	0.000367305	0.000691399	0.000583368	0.000604974	0.00079943	0.00017285	0.000410518	0.000604974	0.000324093	0	4.32E-05	2.16E-05	0.000259274	4.32E-05	4.32E-05	0	6.48E-05	4.32E-05	4.32E-05	4.32E-05	0	0.000108031	0.000259274	8.64E-05	0.000108031	0.00017285	8.64E-05	0.000194456	0.00017285	0.00017285	2.16E-05	2.16E-05	0	4.32E-05	4.32E-05	0.000129637	6.48E-05	0.000108031	0.000129637	0.000129637	4.32E-05	6.48E-05	0.000129637	0.000216062	8.64E-05	0.000237668	6.48E-05	8.64E-05	0.000129637	8.64E-05	0	0.000194456	0.000280881	0.000129637	0.000151243	0.000129637	0.000108031	0	0	0	0	0	2.16E-05	0	6.48E-05	0	0	4.32E-05	2.16E-05	4.32E-05	4.32E-05	2.16E-05	2.16E-05	0	6.48E-05	0	0	0	0	0	0
OTU_814	0.000216062	0.000216062	0.000151243	8.64E-05	8.64E-05	0.000108031	6.48E-05	2.16E-05	4.32E-05	0.00017285	2.16E-05	0.000237668	0.000237668	0.000194456	0.000237668	0.000129637	0.000280881	0.000324093	0.000216062	0.000280881	0.000280881	8.64E-05	0.000108031	0.000302487	0.000194456	8.64E-05	0.000108031	0.000129637	0.00017285	0.000108031	4.32E-05	0.000108031	0.000129637	2.16E-05	0	4.32E-05	4.32E-05	0.000108031	0.000151243	0.000129637	0.000259274	0.00017285	2.16E-05	8.64E-05	4.32E-05	2.16E-05	6.48E-05	8.64E-05	0.000496943	0.00045373	0.000561761	0.000496943	0.000756217	0.000432124	0.000885854	0.000691399	0.001123523	0.00062658	0.000907461	0.000583368	0.000216062	0.000367305	0.000561761	0.00017285	0.000194456	0.000518549	0.000950673	0.00062658	0.000302487	0.000496943	0.000216062	0.000302487	2.16E-05	0.000151243	0.000280881	0.000496943	8.64E-05	0.00017285	8.64E-05	0.000216062	0.000259274	0.000540155	0.000237668	0.000324093	0.000302487	0.000259274	0.000129637	0.000237668	0.000237668	0.000388912	0.000194456	0.000129637	0.000194456	0.000194456	0.000108031	8.64E-05
OTU_815	0.000108031	0.000108031	0.000216062	0.00017285	0.000108031	6.48E-05	0.000108031	0.000237668	0.000151243	4.32E-05	0.000194456	0.000129637	0.00017285	0.00017285	0.000302487	8.64E-05	0.00017285	0.000151243	0.000151243	0.000194456	0.000691399	0.000194456	8.64E-05	0.000280881	0	0	0	2.16E-05	6.48E-05	0	4.32E-05	2.16E-05	0	0	4.32E-05	0.000129637	0	8.64E-05	2.16E-05	0	0	0	0	2.16E-05	4.32E-05	0	0	0	0	4.32E-05	4.32E-05	0	0	6.48E-05	2.16E-05	2.16E-05	0	0	0	0	0	0	0	2.16E-05	0	0	0	2.16E-05	0	2.16E-05	0	4.32E-05	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0
OTU_816	0.000496943	0.000410518	0.000561761	0.000496943	0.000367305	0.000388912	0.000648186	0.000237668	0.000259274	0.000410518	0.000410518	0.00045373	0.000259274	0.000713005	0.000561761	0.000583368	0.000302487	0.00045373	0.000388912	0.000540155	0.000734611	0.000561761	0.000302487	0.00062658	4.32E-05	0.000129637	6.48E-05	0.000259274	0.000108031	0.00017285	0.000108031	0.000108031	4.32E-05	0.000151243	0.000194456	0.00017285	0.000194456	0.000129637	4.32E-05	0.000237668	0.000194456	0.00017285	0.000237668	0.00017285	0.000259274	0.000108031	6.48E-05	2.16E-05	4.32E-05	8.64E-05	0.000259274	6.48E-05	0.000432124	0.000561761	0.000345699	0.000648186	0.000151243	0.000950673	0.000432124	0.000842642	0.000540155	0.000604974	0.000777823	0.001317979	0.000929067	0.000324093	0.000950673	0.000993885	0.000777823	0.000410518	0.000972279	0.000713005	6.48E-05	6.48E-05	0.00017285	0.000108031	4.32E-05	8.64E-05	6.48E-05	0.000108031	2.16E-05	0.000194456	6.48E-05	2.16E-05	8.64E-05	0.000475337	0.000367305	0.000151243	0.000280881	0.000302487	4.32E-05	0.000151243	0.000194456	6.48E-05	6.48E-05	0.000108031
OTU_817	0.00017285	0.000388912	0.000302487	0.00017285	0.000259274	0.000237668	0.00017285	0.000259274	0.000151243	0.000151243	0.000216062	0.000216062	0.000129637	0.000259274	0.000194456	0.000151243	0.000259274	0.000216062	0.000151243	6.48E-05	2.16E-05	6.48E-05	4.32E-05	0.000129637	4.32E-05	2.16E-05	2.16E-05	0	0.000194456	8.64E-05	0.000151243	0.000151243	8.64E-05	4.32E-05	4.32E-05	8.64E-05	0.000108031	6.48E-05	6.48E-05	2.16E-05	4.32E-05	4.32E-05	0.000108031	0.000108031	2.16E-05	0	6.48E-05	2.16E-05	2.16E-05	4.32E-05	0.000324093	0.00017285	2.16E-05	0.000151243	0.000259274	4.32E-05	0.000151243	0.00017285	0.000108031	0.000237668	2.16E-05	6.48E-05	8.64E-05	4.32E-05	4.32E-05	4.32E-05	2.16E-05	0.000108031	2.16E-05	0.000216062	8.64E-05	0.000151243	4.32E-05	0	4.32E-05	2.16E-05	4.32E-05	2.16E-05	0	2.16E-05	4.32E-05	4.32E-05	6.48E-05	2.16E-05	0	0	0	0	0	6.48E-05	0	0	0	0	0	0
OTU_818	0	6.48E-05	2.16E-05	0	4.32E-05	0	0	2.16E-05	0	0	0	0	0	6.48E-05	4.32E-05	6.48E-05	0	4.32E-05	0	2.16E-05	0	4.32E-05	0	0	0	0	6.48E-05	0	4.32E-05	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	6.48E-05	0.000216062	0.000280881	4.32E-05	0.000216062	0.000237668	0.000108031	0.000129637	8.64E-05	4.32E-05	0	0	2.16E-05	0.000108031	8.64E-05	4.32E-05	0.000108031	0.000194456	8.64E-05	2.16E-05	2.16E-05	0	4.32E-05	2.16E-05	2.16E-05	0	0.00045373	0.000129637	2.16E-05	0.000108031	8.64E-05	0.000475337	8.64E-05	4.32E-05	4.32E-05	2.16E-05	4.32E-05	2.16E-05	4.32E-05	0.00017285	6.48E-05	0.000216062	4.32E-05	0.000108031	0.000129637	2.16E-05	2.16E-05	0
OTU_819	0.000216062	0.000280881	0.000108031	0.000280881	0.000194456	0.000302487	0.000216062	0.000194456	0.000151243	0.000108031	0.000216062	0.000280881	0.000216062	0.000259274	0.000216062	0.000259274	0.000216062	0.000151243	0.000216062	0.000280881	0.000129637	0.000194456	0.000194456	0.00017285	6.48E-05	6.48E-05	0.000108031	0.000129637	0.000108031	8.64E-05	6.48E-05	4.32E-05	6.48E-05	2.16E-05	4.32E-05	8.64E-05	4.32E-05	0.00017285	4.32E-05	2.16E-05	0.000108031	0.000151243	4.32E-05	0.00017285	0.000151243	0	0	2.16E-05	0	0.00017285	0.000129637	4.32E-05	0.000129637	8.64E-05	2.16E-05	2.16E-05	8.64E-05	2.16E-05	2.16E-05	6.48E-05	2.16E-05	6.48E-05	4.32E-05	2.16E-05	4.32E-05	6.48E-05	6.48E-05	8.64E-05	8.64E-05	4.32E-05	8.64E-05	0.000108031	8.64E-05	0	4.32E-05	6.48E-05	4.32E-05	4.32E-05	4.32E-05	2.16E-05	0	0	0	0	2.16E-05	4.32E-05	0.000129637	0	0	0	0	0.000108031	2.16E-05	0	2.16E-05	2.16E-05
OTU_820	0.000259274	8.64E-05	0.000194456	0.000216062	0.000108031	0.000108031	0.00017285	0.000108031	0.000151243	0.000129637	0.000108031	0.000324093	0.000216062	0.000151243	0.00017285	0.000237668	0.000280881	0.000151243	0.000216062	8.64E-05	0.000259274	0.000151243	0.000108031	0.00017285	0.000151243	0.000216062	0.000216062	0	6.48E-05	0.000259274	0.000151243	0.000108031	0.000259274	0.000108031	8.64E-05	0.000108031	0.00017285	0.000108031	8.64E-05	0.000129637	0.000129637	0.000237668	8.64E-05	0.000129637	0.000237668	0	6.48E-05	0	0	0.000129637	6.48E-05	2.16E-05	0.000216062	0.000367305	0.000129637	0.000194456	8.64E-05	0.00017285	0.000216062	0.000129637	0.000108031	0.000108031	8.64E-05	0.000410518	0.000194456	4.32E-05	0.00017285	0.000259274	0.000151243	0.000388912	0.000194456	0.000259274	4.32E-05	0	2.16E-05	0.000108031	0	4.32E-05	0	8.64E-05	2.16E-05	0.000129637	8.64E-05	4.32E-05	0	0.000151243	0.000108031	2.16E-05	0.000108031	0.000194456	2.16E-05	0.000108031	0.000129637	6.48E-05	0	8.64E-05
OTU_821	0.000237668	0.000151243	0.000108031	2.16E-05	2.16E-05	4.32E-05	6.48E-05	6.48E-05	2.16E-05	4.32E-05	8.64E-05	2.16E-05	6.48E-05	0.000151243	0	4.32E-05	6.48E-05	6.48E-05	6.48E-05	0.000216062	6.48E-05	0.000108031	0.000216062	8.64E-05	2.16E-05	0.00017285	0	0	0.000151243	6.48E-05	2.16E-05	6.48E-05	0	0	2.16E-05	6.48E-05	0	0	0	0	0	0.000237668	0.00017285	2.16E-05	2.16E-05	0	4.32E-05	0	0	4.32E-05	0.000194456	0.000108031	0.00045373	2.16E-05	2.16E-05	4.32E-05	8.64E-05	0	0	4.32E-05	0.00017285	2.16E-05	0	0	0	0	0	0	2.16E-05	0	0	0	0.000108031	4.32E-05	4.32E-05	6.48E-05	0	2.16E-05	0	4.32E-05	0	2.16E-05	0	8.64E-05	4.32E-05	0	4.32E-05	0	0	6.48E-05	4.32E-05	2.16E-05	0	0	2.16E-05	0
OTU_822	8.64E-05	6.48E-05	0.000129637	2.16E-05	4.32E-05	8.64E-05	0.000108031	2.16E-05	0.000151243	0.000194456	0.000129637	0.000129637	0.000194456	0.000151243	0.000259274	0.00017285	0.000108031	6.48E-05	0.000108031	4.32E-05	4.32E-05	0.000151243	0.000108031	0.000194456	4.32E-05	4.32E-05	0.000108031	4.32E-05	6.48E-05	6.48E-05	4.32E-05	2.16E-05	8.64E-05	8.64E-05	4.32E-05	2.16E-05	0	4.32E-05	0	0	8.64E-05	4.32E-05	0	6.48E-05	2.16E-05	0	4.32E-05	0	2.16E-05	8.64E-05	8.64E-05	2.16E-05	6.48E-05	6.48E-05	6.48E-05	2.16E-05	2.16E-05	4.32E-05	6.48E-05	8.64E-05	0	4.32E-05	4.32E-05	6.48E-05	8.64E-05	4.32E-05	0	0.000129637	4.32E-05	4.32E-05	0.000151243	0.000108031	0	0	0.000108031	0	2.16E-05	2.16E-05	0	0	0	4.32E-05	2.16E-05	0	4.32E-05	4.32E-05	8.64E-05	2.16E-05	6.48E-05	2.16E-05	4.32E-05	4.32E-05	0	2.16E-05	2.16E-05	4.32E-05
OTU_823	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	2.16E-05	0	2.16E-05	0	0	0	0	0	0	0	4.32E-05	4.32E-05	2.16E-05	6.48E-05	0	6.48E-05	2.16E-05	0	6.48E-05	0	8.64E-05	4.32E-05	2.16E-05	2.16E-05	8.64E-05	0	0	0	0	2.16E-05	2.16E-05	6.48E-05	0	0	2.16E-05	0.000237668	8.64E-05	0.000216062	0.000194456	0.000432124	0.000237668	0.000324093	0.00045373	0.000410518	0.000324093	0.000194456	0.000302487	0.000302487	0.000842642	0.000561761	0.000367305	0.000194456	0.000216062	0.000475337	0.00017285	0.000410518	0.000108031	0.000302487	0.000237668	6.48E-05	0.000108031	4.32E-05	0.000151243	0.000129637	0.00017285	2.16E-05	8.64E-05	4.32E-05	8.64E-05	6.48E-05	8.64E-05	4.32E-05	0.000194456	0.00017285	0.000561761	0.000216062	0.00079943	8.64E-05	0.00017285	2.16E-05	2.16E-05	0.000108031	2.16E-05
OTU_824	0.000151243	0.000324093	0.000108031	0.000151243	0.000194456	8.64E-05	0.00017285	6.48E-05	0.000194456	0.000194456	0.000108031	0.000216062	0.000194456	0.00017285	0.000324093	0.00017285	0.00017285	6.48E-05	0.000259274	0.000194456	0.000108031	0.000237668	0.000129637	0.000194456	0.000194456	0.000129637	0.000259274	6.48E-05	0.000129637	0.000129637	0.000151243	0.00017285	0.000108031	6.48E-05	2.16E-05	4.32E-05	2.16E-05	2.16E-05	6.48E-05	2.16E-05	4.32E-05	4.32E-05	8.64E-05	2.16E-05	0.000108031	0	0	0	2.16E-05	4.32E-05	8.64E-05	0.000108031	0	8.64E-05	0.000129637	0.00017285	8.64E-05	0.000108031	0	4.32E-05	6.48E-05	0	0	0	0	6.48E-05	0	0	4.32E-05	0	0.000151243	6.48E-05	4.32E-05	2.16E-05	8.64E-05	0.000108031	0	0	2.16E-05	8.64E-05	4.32E-05	6.48E-05	0	4.32E-05	2.16E-05	0	0.000151243	2.16E-05	4.32E-05	0.000216062	0	4.32E-05	4.32E-05	4.32E-05	0	0
OTU_825	0.00017285	0.000259274	0.000345699	0.000194456	0.000129637	0.000237668	0.000280881	0.00017285	0.000237668	0.000280881	0.00017285	0.000259274	0.000194456	0.00017285	0.000237668	0.000302487	0.000345699	0.000237668	0.000237668	0.000302487	0.00017285	0.000302487	0.000108031	0.000324093	6.48E-05	2.16E-05	2.16E-05	4.32E-05	0.000151243	4.32E-05	4.32E-05	4.32E-05	8.64E-05	0.000108031	0	4.32E-05	2.16E-05	4.32E-05	4.32E-05	8.64E-05	4.32E-05	6.48E-05	8.64E-05	0.000129637	0.000151243	0	6.48E-05	2.16E-05	4.32E-05	8.64E-05	4.32E-05	4.32E-05	2.16E-05	4.32E-05	2.16E-05	4.32E-05	2.16E-05	4.32E-05	2.16E-05	0.000129637	0	0	8.64E-05	0	4.32E-05	2.16E-05	8.64E-05	8.64E-05	8.64E-05	0	6.48E-05	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	4.32E-05	0	0	0	2.16E-05	0	0
OTU_826	0.000108031	4.32E-05	4.32E-05	6.48E-05	8.64E-05	4.32E-05	0.000108031	0.000151243	0.00017285	0.000194456	6.48E-05	4.32E-05	0.000129637	6.48E-05	0.000151243	4.32E-05	4.32E-05	0.000129637	0.00017285	0.000108031	0.000194456	6.48E-05	4.32E-05	0.000151243	6.48E-05	8.64E-05	4.32E-05	0	6.48E-05	4.32E-05	0	8.64E-05	2.16E-05	4.32E-05	8.64E-05	0	4.32E-05	0	2.16E-05	0.000151243	0.000129637	0.000108031	8.64E-05	8.64E-05	8.64E-05	0	2.16E-05	0	0.000129637	8.64E-05	0.000108031	2.16E-05	8.64E-05	0.00017285	4.32E-05	0.000194456	2.16E-05	0.000108031	0.000216062	0.000151243	0.000129637	0.000216062	0.000237668	4.32E-05	8.64E-05	0.000108031	0.00017285	0.000108031	0.000129637	6.48E-05	8.64E-05	0.000194456	6.48E-05	0	2.16E-05	8.64E-05	6.48E-05	4.32E-05	6.48E-05	0	2.16E-05	0.000129637	0.000108031	0.000108031	4.32E-05	8.64E-05	0.000108031	6.48E-05	0.000108031	0.000151243	4.32E-05	4.32E-05	0.000108031	2.16E-05	0.000108031	4.32E-05
OTU_827	0.000216062	0.000324093	6.48E-05	0.000151243	0.000237668	0.000237668	0.000388912	0.000129637	0.00017285	0.000194456	8.64E-05	0.00017285	0.000561761	0.000108031	0.000345699	0.000345699	0.00017285	0.000324093	0.000259274	0.000302487	0.000216062	0.00017285	0.000410518	0.000151243	0.000280881	0.000237668	0.000280881	0.000237668	0.000151243	0.000302487	0.000108031	0.000108031	0.000129637	8.64E-05	0.000108031	0.000216062	4.32E-05	0.000237668	0.000237668	6.48E-05	0.000280881	0.000259274	4.32E-05	0.000129637	6.48E-05	0	0	6.48E-05	0	0	0.000108031	6.48E-05	0.000216062	0.000367305	6.48E-05	0.000108031	8.64E-05	8.64E-05	4.32E-05	0.000129637	4.32E-05	0.000129637	0.000259274	0.000259274	2.16E-05	4.32E-05	0	6.48E-05	0.00017285	4.32E-05	4.32E-05	8.64E-05	2.16E-05	0	0	6.48E-05	0	2.16E-05	0	6.48E-05	0	4.32E-05	0	2.16E-05	2.16E-05	0	0.000108031	2.16E-05	0	6.48E-05	2.16E-05	0	0	0	0	0
OTU_828	8.64E-05	0	2.16E-05	6.48E-05	2.16E-05	4.32E-05	0	2.16E-05	0.00017285	0	6.48E-05	0	0.000108031	4.32E-05	4.32E-05	0.000108031	6.48E-05	4.32E-05	8.64E-05	0	2.16E-05	8.64E-05	8.64E-05	0	0.000194456	0.000259274	8.64E-05	0.000129637	0.000129637	0.000216062	0.000432124	0.000561761	0.000367305	0.000259274	0.000388912	0.000345699	0.000993885	0.000561761	0.001188341	0.000432124	0.000129637	0.000756217	0.00125316	0.000432124	0.000367305	0.000194456	0.000302487	0.000496943	0	0	6.48E-05	2.16E-05	0.000151243	0.000108031	6.48E-05	0.000216062	0.000280881	0.000129637	0	0.000129637	0.000388912	0.000583368	0.000324093	0.000302487	0.000280881	8.64E-05	0.000410518	0.000410518	0.000237668	4.32E-05	0.000259274	0.000280881	0	0	0	6.48E-05	4.32E-05	0	6.48E-05	0	0	4.32E-05	2.16E-05	6.48E-05	4.32E-05	2.16E-05	0.000108031	0.000129637	2.16E-05	6.48E-05	0	4.32E-05	0	2.16E-05	0	0
